id,log_uuid,application_no,source,live_b64(live image base 64),kyc_avlb(KYC image available),f_match(face match),f_score (img match score),f_remarks,completed,completed_on,created_on,live_img_aqc,date_of_application,request_id
371374,ea489074-71f6-4f7c-90f8-faf37fd81bf5,1.21007E+12,Online,275885492,NULL,NULL,NULL,Reference Documents Not Available,Images not available,1/12/2022 19:22,52:07.6,NULL,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371375,e45a961b-f585-40de-a001-d756c007fad3,1.21007E+12,Online,281283916,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:22,52:08.8,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371376,d5eb7c49-9079-4e3f-b819-d79b1f6c5898,1.21007E+12,Online,271160515,NULL,NULL,NULL,Reference Documents Not Available,Images not available,1/12/2022 19:22,52:08.8,NULL,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371377,f1fa8540-696b-4512-8565-a4018d08bea1,1.21007E+12,Online,292878987,NULL,NULL,NULL,Reference Documents Not Available,Images not available,1/12/2022 19:22,52:08.8,NULL,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371378,97abea62-5c6f-43f3-a390-8ea0af2d9ecd,1.21007E+12,Online,292520092,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:22,52:10.0,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371379,dd86d51b-983f-4ae0-9aee-b3d7b5b0b263,1.21007E+12,Online,292148969,TRUE,FALSE,0.90838695,Not Match,Not Match,1/12/2022 19:22,52:22.2,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371380,0acb7f8d-3b7e-40df-a08b-74d562c37898,1.21007E+12,Online,291637519,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:22,52:23.4,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371381,60e33754-9576-40f9-95a3-f8a012fa87e3,1.21007E+12,Online,291112338,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:22,52:24.7,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371382,6ff87041-83bc-4c8e-90b2-1aeb9e923404,1.21007E+12,Online,292647572,NULL,NULL,NULL,Reference Documents Not Available,Images not available,1/12/2022 19:22,52:24.7,NULL,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371383,50cc940e-6efa-4afe-9f2d-563bf69ffdff,1.21007E+12,Online,290806949,NULL,NULL,NULL,Reference Documents Not Available,Images not available,1/12/2022 19:22,52:24.7,NULL,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371384,a8b00875-ae68-4728-ba8c-c6ac6654dc72,1.21007E+12,Online,289127857,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:22,52:25.9,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371385,2ce2d6c0-369d-427e-877a-7957a9de2030,1.21007E+12,Online,283707960,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:22,52:27.2,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371386,7a8a5b30-2a7b-41b3-9b5e-8ac2e90149e3,1.21007E+12,Online,279944097,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:22,52:28.4,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371387,2bddc98c-2883-44fe-b9b0-e88a815983bd,1.21007E+12,Online,275787372,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:22,52:29.6,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371388,8783ce00-0a9f-4618-bd87-64598ff08117,1.21007E+12,Online,274056627,TRUE,NULL,NULL,Not Eligible to Match (Quality Check Failure),Not Eligible to Match,1/12/2022 19:22,52:37.6,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371389,715658fc-166b-48bb-85ae-3731a0b91581,1.21007E+12,Online,283671266,NULL,NULL,NULL,Reference Documents Not Available,Images not available,1/12/2022 19:22,52:37.7,NULL,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371390,7d52f278-329e-4861-a40f-5c3275304e92,1.21007E+12,Online,283665039,NULL,NULL,NULL,Reference Documents Not Available,Images not available,1/12/2022 19:22,52:37.7,NULL,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371391,299e0886-21e0-4b17-b9c3-f48f73f3f6c3,1.21007E+12,Online,279965543,NULL,NULL,NULL,Reference Documents Not Available,Images not available,1/12/2022 19:22,52:37.7,NULL,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371392,9e29a8c0-e156-4b82-aa41-d761a5db4baf,1.21007E+12,Online,262543992,NULL,NULL,NULL,Reference Documents Not Available,Images not available,1/12/2022 19:22,52:37.7,NULL,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371393,fc037081-16ac-497f-9d3a-e271f417ac72,1.21007E+12,Online,278530883,NULL,NULL,NULL,Reference Documents Not Available,Images not available,1/12/2022 19:22,52:37.7,NULL,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371394,72aba1f4-e8f2-410f-a531-b28ea3b38aac,1.21007E+12,Online,278291155,NULL,NULL,NULL,Reference Documents Not Available,Images not available,1/12/2022 19:22,52:37.7,NULL,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371395,178a3671-adf2-4118-a3bb-a84a29d9af02,1.21007E+12,Online,276010860,NULL,NULL,NULL,Reference Documents Not Available,Images not available,1/12/2022 19:22,52:37.7,NULL,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371396,2bd72e6e-2dae-4166-8c35-5f6ca31bb08b,1.21007E+12,Online,275514556,NULL,NULL,NULL,Reference Documents Not Available,Images not available,1/12/2022 19:22,52:37.7,NULL,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371397,219dcd72-fce2-4c34-9a68-224a9e671dcf,1.21007E+12,Online,275386539,NULL,NULL,NULL,Reference Documents Not Available,Images not available,1/12/2022 19:22,52:37.7,NULL,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371398,68a09d9a-055a-4e29-8e11-00f76af56496,1.21007E+12,Online,275276513,TRUE,NULL,NULL,Not Eligible to Match (Quality Check Failure),Not Eligible to Match,1/12/2022 19:22,52:42.2,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371399,015e3bda-0432-4420-9c27-1527b7640519,1.21007E+12,Online,273122601,NULL,NULL,NULL,Reference Documents Not Available,Images not available,1/12/2022 19:22,52:42.2,NULL,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371400,4496bc61-82cf-4e5e-a3da-c9cfa5a04397,1.37198E+12,Direct,291951466,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:22,52:43.4,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371401,1247abb3-c1be-4222-b9c7-c5bbb3541c99,1.368E+12,Direct,292559241,TRUE,TRUE,0.9475843,Match,Match,1/12/2022 19:23,52:58.5,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371402,7827ac16-166d-46f2-b2f7-f3d5b9c535be,3.37127E+12,Direct,290290861,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:23,52:59.7,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371403,15ae534d-6691-400b-bda3-eaffc64e5b65,1.36902E+12,Direct,288873699,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:23,53:00.9,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371404,9c287644-17f2-4691-a474-d7c9c090af91,1.37837E+12,Agency,291751388,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:23,53:02.1,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371405,f6b66549-e9b0-40bf-b6f6-bfe5f9a46061,3.10007E+12,Agency,292512540,TRUE,TRUE,0.9908309,Match,Match,1/12/2022 19:23,53:12.5,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371406,fa36df2f-e10b-4fef-84a0-44df98356706,1.39153E+12,Agency,289041220,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:23,53:13.7,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371407,6959c135-920b-4b14-b2c9-1285d66b83b7,1.89007E+12,Online,291402132,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:23,53:15.0,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371408,8d6c234a-62c2-41dc-a5b5-e8649e4f9306,1.10007E+12,Agency,288987103,TRUE,TRUE,0.99103874,Match,Match,1/12/2022 19:23,53:20.6,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371409,333f481a-4d26-4425-9a8f-2a7684bd0df4,1.10007E+12,Agency,290616644,TRUE,TRUE,0.9902013,Match,Match,1/12/2022 19:23,53:27.4,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371410,7abe1ed7-b758-4835-8e9a-e4a06b136dc3,1.10007E+12,Agency,290183454,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:23,53:28.6,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371411,c4bfa23e-dd69-4fc2-b180-0e95cd19ac88,1.39423E+12,Agency,289353907,TRUE,TRUE,0.9564819,Match,Match,1/12/2022 19:23,53:36.4,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371412,979e8c89-9ec3-4bc5-94b2-17694e4dbabf,1.10007E+12,HDFC Bank,292871918,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:23,53:37.7,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371413,6bae06b4-2ea5-4dc7-87ab-43af66385806,1.32979E+12,Agency,292152372,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:23,53:38.9,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371414,55ae20f3-e74b-4276-9697-1693be79dfdd,1.31583E+12,Agency,290665642,TRUE,TRUE,0.99071807,Match,Match,1/12/2022 19:23,53:46.3,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371415,074ed9bd-50b7-45a6-af7c-d0d3d6a51b61,1.32742E+12,Agency,290443786,TRUE,FALSE,0.55787265,Not Match,Not Match,1/12/2022 19:24,53:57.6,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371416,e383c1c4-d2b5-4781-a319-ae8878396e95,1.39928E+12,Agency,290336672,TRUE,TRUE,0.9903966,Match,Match,1/12/2022 19:24,54:05.1,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371417,c30e6b1c-3f6c-470d-9630-9865f4865310,1.33518E+12,Agency,290011379,TRUE,FALSE,0.9256889,Not Match,Not Match,1/12/2022 19:24,54:36.0,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371418,b6cb7aaa-63de-452e-a520-350e7fce8630,1.10007E+12,Agency,291643032,TRUE,TRUE,0.9672414,Match,Match,1/12/2022 19:24,54:44.5,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371419,aadcafbf-3bd3-477a-bf8d-91703b90e1d6,1.36269E+12,Agency,291390622,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:24,54:45.7,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371420,f534ce17-0723-4e72-b01d-522d303e233c,1.10007E+12,Agency,291471358,TRUE,TRUE,0.99115235,Match,Match,1/12/2022 19:25,54:53.2,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371421,645f0040-893c-4116-900f-787a624c3851,1.33232E+12,Agency,290002429,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:25,54:54.4,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371422,82224d0b-9508-436d-b50d-07aeec44459e,1.31718E+12,Agency,291465070,TRUE,TRUE,0.9545011,Match,Match,1/12/2022 19:25,55:03.4,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371423,fbcfff3b-b220-4ed4-9628-88a15b324280,1.33907E+12,Direct,289154466,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:25,55:04.6,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371424,90e709cd-5961-48cd-930d-d089e1555242,1.10007E+12,HDFC Bank,289879188,TRUE,FALSE,0.8814684,Not Match,Not Match,1/12/2022 19:25,55:18.8,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371425,4e822ce8-3772-4b06-ae15-245ed6a657f5,1.3209E+12,HDFC Sales,291543564,TRUE,TRUE,0.9916215,Match,Match,1/12/2022 19:25,55:29.4,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371426,6dc76d91-4d7b-44c7-9e90-d506d7ee497c,1.10007E+12,Agency,288835953,TRUE,TRUE,0.9870092,Match,Match,1/12/2022 19:25,55:36.8,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371427,01bad64a-c3d8-4088-93f4-20fc2f4798d1,1.31287E+12,Agency,289501828,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:25,55:38.1,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371428,3ab56cc9-8e9c-425d-a528-43106ce1cefb,1.39773E+12,Agency,289494979,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:25,55:39.3,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371429,a15d9820-90af-43cc-ba88-82c25798a85e,1.31448E+12,HDFC Bank,270661656,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:25,55:40.5,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371430,48d40433-7dae-4350-afd1-a44fcad4a5e7,1.10007E+12,HDFC Bank,290436127,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:25,55:41.8,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371431,3fbcbc6e-35f8-4b43-8f74-bea9592714c3,1.34253E+12,Agency,290544922,TRUE,TRUE,0.95871735,Match,Match,1/12/2022 19:25,55:48.8,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371432,ca661a3d-14b9-46b3-a29b-2273d890d011,3.10007E+12,Direct,291345230,TRUE,TRUE,0.9903289,Match,Match,1/12/2022 19:26,55:56.3,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371433,2eaf23d3-8ec3-412a-b77f-1799d4bab7ab,1.10007E+12,HDFC Bank,292768745,NULL,NULL,NULL,Reference Documents Not Available,Images not available,1/12/2022 19:26,55:56.3,NULL,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371434,4d98ae85-cd3e-4342-9448-85027fb93910,1.10007E+12,Agency,290617607,TRUE,TRUE,0.990945,Match,Match,1/12/2022 19:26,56:03.8,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371435,a685c1c9-652a-484e-a771-2a11ffb9be04,1.10007E+12,Agency,292014095,TRUE,TRUE,0.9908048,Match,Match,1/12/2022 19:26,56:17.3,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371436,4b32cc03-7c5e-4334-90cc-4c4128d21e18,1.10007E+12,HDFC Bank,290753798,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:26,56:18.6,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371437,00ce9461-d745-437e-964c-b7815689246a,1.31103E+12,Agency,291724244,TRUE,TRUE,0.98984677,Match,Match,1/12/2022 19:26,56:25.7,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371438,22a8c2a2-00f3-4220-8391-961bdd406c84,1.33485E+12,Direct,292542427,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:26,56:26.9,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371439,c0d32957-43ba-4057-a204-49530aeb9d8b,1.34931E+12,Direct,290847597,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:26,56:28.1,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371440,64dc4636-2466-4230-a483-6f1422d0c2f6,1.36829E+12,Direct,290470161,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:26,56:29.3,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371441,5712e150-f41c-4e32-be05-38474f20d870,1.33374E+12,Direct,288906394,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:26,56:30.5,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371442,e80ab900-acee-479a-8e3b-bfd7cad1ea57,1.10007E+12,Agency,290758844,TRUE,TRUE,0.9918498,Match,Match,1/12/2022 19:27,56:54.3,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371443,c1b2d1ce-cdca-49ef-b24b-b739994ee4a9,3.35996E+12,Direct,292515296,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:27,56:55.5,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371444,f2f93e81-000d-4e16-9f41-6277293147d0,1.30833E+12,Agency,292401447,TRUE,TRUE,0.9916789,Match,Match,1/12/2022 19:27,57:04.9,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371445,3c094c86-e9b5-48d7-8ab0-bf26c34b6109,3.35117E+12,Direct,292805598,TRUE,TRUE,0.9910691,Match,Match,1/12/2022 19:27,57:10.5,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371446,cb707d09-1286-47a1-acc0-36fe1f61fbff,3.34331E+12,Direct,291724805,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:27,57:11.7,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371447,4749500c-c48e-4f59-9f2d-da638ae6dc6a,1.3556E+12,Direct,290146113,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:27,57:12.9,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371448,2257839f-82d3-417a-b23d-7ce390ae4ca2,1.10007E+12,Agency,289650473,TRUE,TRUE,0.9733599,Match,Match,1/12/2022 19:27,57:25.8,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371449,df5f8acb-6799-46cc-8db9-4d3170855649,1.10007E+12,HDFC Bank,290825788,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:27,57:27.1,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371450,0587bc87-1fd5-41ea-9f52-36fc5db8d5aa,1.10007E+12,Direct,292331523,TRUE,TRUE,0.9908236,Match,Match,1/12/2022 19:27,57:35.0,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371451,d62897c8-9bb2-41f8-9204-de26553bcf11,1.10007E+12,HDFC Bank,292690256,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:27,57:36.3,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371452,9edaece3-269a-4a19-925c-9da8be54bf57,1.39253E+12,Direct,292425612,TRUE,TRUE,0.9536314,Match,Match,1/12/2022 19:27,57:51.9,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371453,c7386f58-95f4-448e-8686-06985f27b7a2,1.30634E+12,Direct,290589928,TRUE,TRUE,0.9910808,Match,Match,1/12/2022 19:28,58:10.0,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371454,4cd43a9d-6f3a-449f-b55c-3eac3a8cea62,1.31194E+12,Agency,291104416,TRUE,TRUE,0.9898789,Match,Match,1/12/2022 19:28,58:20.0,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371455,4c52f080-17ce-47ea-a64f-85c56db5821f,1.3155E+12,Agency,290684105,TRUE,TRUE,0.98993194,Match,Match,1/12/2022 19:28,58:27.4,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371456,24af9d08-1baa-4682-928a-8b98ff0a31cd,1.34796E+12,Agency,290025717,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:28,58:28.9,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371457,1cf7ff3f-1e4a-4d0c-9c15-f45b76c4b023,1.369E+12,Agency,290777371,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:28,58:30.1,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371458,9c27fe7d-a4a6-4d1a-99be-2bce2ee29810,1.10007E+12,Agency,290218198,TRUE,TRUE,0.99143434,Match,Match,1/12/2022 19:28,58:39.0,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371459,738de007-11ae-47a6-8b08-65b2bffdb523,1.36708E+12,HDFC Bank,291162908,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:28,58:40.3,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371460,d676c6b0-f7ec-4044-ac2f-d46ff93142e9,1.10007E+12,HDFC Bank,291567382,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:28,58:41.5,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371461,db88f7a7-0eff-40cb-9f7e-696c50ce3070,1.10007E+12,HDFC Bank,293040842,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:28,58:42.8,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371462,72d5cbc9-47ae-47f2-bae2-1491ab1a815c,1.36916E+12,Agency,291991534,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:28,58:44.0,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371463,909f2457-4a0c-465b-9dfc-b664ddfd008b,1.31005E+12,Direct,290762228,TRUE,TRUE,0.99019593,Match,Match,1/12/2022 19:29,58:58.0,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371464,20a991e9-0b4e-487d-85bd-9976bf91e04d,1.33928E+12,Agency,289288437,TRUE,TRUE,0.99099743,Match,Match,1/12/2022 19:29,59:12.6,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371465,6e5d8121-f033-48d4-b840-691794e1f223,1.30538E+12,Agency,289443755,TRUE,TRUE,0.9501972,Match,Match,1/12/2022 19:29,59:18.3,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371466,c2a555ee-c0e4-409f-92f8-02f1bae6b3c7,1.33744E+12,Agency,289070920,TRUE,TRUE,0.98532027,Match,Match,1/12/2022 19:29,59:44.2,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371467,7ff3b8ab-d797-452f-a3f2-06b7e45cb317,1.33123E+12,Agency,291375881,TRUE,TRUE,0.98335934,Match,Match,1/12/2022 19:30,59:55.3,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371468,bacaad7f-c0f0-4127-8f5e-c86cf7499221,1.35582E+12,Agency,290495777,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:30,59:56.5,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371469,fcfe72fb-6633-4a61-ae42-834a875e295f,1.10007E+12,Agency,292031727,TRUE,TRUE,0.9911307,Match,Match,1/12/2022 19:30,00:03.9,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371470,a795253e-d79a-4936-858a-af0e71cf66cc,1.10007E+12,HDFC Sales,292908877,TRUE,TRUE,0.99126995,Match,Match,1/12/2022 19:30,00:09.5,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371471,937f6778-4002-4b38-b34b-22a61c858008,1.10007E+12,HDFC Sales,291340531,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:30,00:10.8,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371472,ca16cf8e-15de-4a02-a9a0-f28229f3bc2d,1.10007E+12,HDFC Bank,292267015,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:30,00:12.0,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371473,2f853b82-e021-49dd-8581-7cc1eed669a7,3.10007E+12,Agency,289482237,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:30,00:13.2,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371474,20d27ca1-4d50-400b-a90b-80f005444d34,1.10007E+12,Agency,291503883,TRUE,TRUE,0.99111193,Match,Match,1/12/2022 19:30,00:23.9,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371475,29bb8f4b-ae89-4fdc-92a3-84f627d8e773,1.38847E+12,Agency,289560354,TRUE,TRUE,0.9905455,Match,Match,1/12/2022 19:30,00:29.5,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371476,9532bba0-a4ef-41fb-a122-fa02bd8d3980,1.10007E+12,HDFC Bank,272225453,TRUE,TRUE,0.9513658,Match,Match,1/12/2022 19:30,00:37.7,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371477,73693614-9998-44a6-af12-15da795e153c,1.10007E+12,Agency,289475424,TRUE,TRUE,0.9908764,Match,Match,1/12/2022 19:30,00:45.2,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371478,34eab6cc-fbdf-4e6f-9181-83cdfeada29a,1.10007E+12,Agency,291098645,TRUE,TRUE,0.9911533,Match,Match,1/12/2022 19:31,00:57.5,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371479,d641666c-6a58-4553-bae9-2f01d5426985,1.32471E+12,Agency,291725147,TRUE,TRUE,0.99123573,Match,Match,1/12/2022 19:31,01:11.2,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
